Date,CLOSE,Returns
2015-04-14,41.13462288,-0.01876804619826744
2015-04-15,40.86227496000001,-0.0066208925944089
2015-04-16,40.08053556,-0.01913107874598885
2015-04-17,39.21810048,-0.021517553793884647
2015-04-20,39.717405,0.012731481481481621
2015-04-21,42.113058,0.060317460317460325
2015-04-22,41.8861014,-0.005389221556886259
2015-04-23,40.79166624,-0.026128838049367942
2015-04-24,41.5330578,0.018175074183976347
2015-04-27,42.19375368,0.015907710989678137
2015-04-28,41.6591448,-0.012670332297394227
2015-04-29,41.104362,-0.013317191283292895
2015-04-30,38.885230799999995,-0.053987730061349826
2015-05-04,39.33410052000001,0.011543450064851246
2015-05-05,38.068187040000005,-0.03218361328375441
2015-05-06,38.2295784,0.004239533651298144
2015-05-07,39.34418748,0.02915567282321896
2015-05-08,41.417057760000006,0.052685553134213636
2015-05-11,41.9617536,0.013151485630784165
2015-05-12,41.73984048,-0.005288461538461631
2015-05-13,41.265753360000005,-0.011358144030932604
2015-05-14,41.73984048,0.011488633585920116
2015-05-15,41.220362040000005,-0.01244562590623477
2015-05-18,40.968188039999994,-0.006117704637220389
2015-05-19,40.423492200000005,-0.01329558045057222
2015-05-20,39.55601364,-0.021459762944479155
2015-05-21,39.72749196,0.004335075863827642
2015-05-22,39.52070928,-0.00520502729465544
2015-05-25,39.1878396,-0.008422664624808673
2015-05-26,38.81462208,-0.00952380952380949
2015-05-27,38.64818724,-0.004287941787941785
2015-05-28,38.209404479999996,-0.011353255904998139
2015-05-29,38.03288268,-0.004619852164730598
2015-06-01,37.65462168,-0.009945630552977147
2015-06-02,37.76557824,0.0029466916688991596
2015-06-03,37.66470864000001,-0.0026709401709400504
2015-06-04,37.2713172,-0.01044456347080902
2015-06-05,36.721577880000005,-0.014749661705006578
2015-06-08,36.40888212,-0.008515313830517846
2015-06-09,35.87427324000001,-0.014683474165396726
2015-06-10,35.501055720000004,-0.010403486573878906
2015-06-11,34.689055440000004,-0.022872567126012155
2015-06-12,33.96279432,-0.02093631869729584
2015-06-15,32.89862004,-0.03133353133353145
2015-06-16,31.78905444,-0.03372681281618872
2015-06-17,32.071489320000005,0.008884658099317821
2015-06-18,31.70331528,-0.011479792420191925
2015-06-19,31.43096736,-0.008590518612790365
2015-06-22,31.7991414,0.011713735558408267
2015-06-23,32.4547938,0.020618556701030855
2015-06-24,32.50018512,0.0013986013986013734
2015-06-25,32.68679388,0.005741775294848095
2015-06-26,32.69688084,0.0003085943527232349
2015-06-29,31.57722828,-0.0342434058306339
2015-06-30,31.768880520000003,0.006069318000319512
2015-07-01,31.718445720000002,-0.001587553579933343
2015-07-02,31.304880360000002,-0.01303863889330581
2015-07-03,30.624010560000002,-0.02174963750604153
2015-07-06,30.26088,-0.011857707509881465
2015-07-07,29.49427104,-0.02533333333333332
2015-07-08,30.12974952,0.021545827633378867
2015-07-09,31.219141200000003,0.03615667894208241
2015-07-10,32.0513154,0.026655896607431284
2015-07-13,31.64279352,-0.012745869394177767
2015-07-14,31.834445760000005,0.006056742110296609
2015-07-15,32.27322852,0.013783269961977096
2015-07-16,32.858272199999995,0.018127832473823657
2015-07-17,33.2113158,0.010744435917114492
2015-07-20,33.513924599999996,0.009111617312072662
2015-07-21,32.99948964000001,-0.015349887133182527
2015-07-22,33.10540272,0.003209536909674293
2015-07-23,33.251663640000004,0.004418037781840356
2015-07-24,33.44835936,0.005915364780827881
2015-07-27,33.12053316,-0.009800965018094021
2015-07-28,33.418098480000005,0.008984315516978869
2015-07-29,32.908707,-0.015242982191367438
2015-07-30,32.71705476,-0.005823754789271884
2015-07-31,32.858272199999995,0.004316324957607254
2015-08-03,32.530446,-0.009976976208748933
2015-08-04,32.1774024,-0.010852713178294504
2015-08-05,32.364011160000004,0.00579937304075262
2015-08-06,32.68679388,0.009973507869720954
2015-08-07,32.535489479999995,-0.0046289152908504105
2015-08-10,32.41444596,-0.003720353433576018
2015-08-11,32.379141600000004,-0.0010891551268087385
2015-08-12,31.60244568,-0.02398753894081007
2015-08-13,31.7234892,0.0038301947015639826
2015-08-14,31.32505428,-0.012559618441971399
2015-08-17,31.274619480000002,-0.0016100466913540057
2015-08-18,31.410793440000003,0.004354136429608246
2015-08-19,31.012358520000003,-0.012684649967886985
2015-08-20,30.850967160000003,-0.005204098227354015
2015-08-21,30.12470604,-0.023540951446787806
2015-08-24,28.78314036,-0.044533735141469855
