Date,CLOSE,Returns
2015-04-14,142.6,-0.01993127147766327
2015-04-15,141.7,-0.006311360448807868
2015-04-16,140.7,-0.007057163020465773
2015-04-17,140.5,-0.001421464108031234
2015-04-20,141.9,0.009964412811388046
2015-04-21,143.5,0.01127554615926707
2015-04-22,142.4,-0.0076655052264807955
2015-04-23,142.9,0.0035112359550562022
2015-04-24,142.4,-0.0034989503149055468
2015-04-27,143.0,0.004213483146067398
2015-04-28,141.9,-0.007692307692307665
2015-04-29,142.0,0.000704721634954053
2015-04-30,140.6,-0.009859154929577452
2015-05-04,140.6,0.0
2015-05-05,138.5,-0.01493598862019907
2015-05-06,137.4,-0.007942238267148016
2015-05-07,136.7,-0.005094614264920083
2015-05-08,132.3,-0.032187271397219996
2015-05-11,134.3,0.015117157974300799
2015-05-12,133.8,-0.0037230081906179935
2015-05-13,133.3,-0.0037369207772794955
2015-05-15,133.7,0.0030007501875466414
2015-05-18,134.3,0.004487658937920802
2015-05-19,135.1,0.005956813104988745
2015-05-20,134.5,-0.004441154700221994
2015-05-21,134.0,-0.0037174721189591198
2015-05-22,133.3,-0.0052238805970148405
2015-05-26,133.0,-0.0022505626406602586
2015-05-27,133.5,0.003759398496240518
2015-05-28,133.8,0.0022471910112360494
2015-05-29,132.0,-0.013452914798206317
2015-06-01,132.8,0.0060606060606061
2015-06-02,132.9,0.0007530120481926694
2015-06-03,133.0,0.0007524454477050302
2015-06-04,132.7,-0.0022556390977443996
2015-06-05,131.7,-0.007535795026375247
2015-06-08,131.2,-0.0037965072133636646
2015-06-09,131.7,0.003810975609756184
2015-06-10,132.8,0.008352315869400329
2015-06-11,132.4,-0.003012048192771122
2015-06-12,131.2,-0.009063444108761476
2015-06-15,128.1,-0.023628048780487743
2015-06-16,128.9,0.006245120999219367
2015-06-17,127.2,-0.013188518231186941
2015-06-18,125.2,-0.01572327044025157
2015-06-19,125.7,0.003993610223642197
2015-06-22,126.6,0.007159904534606243
2015-06-23,127.1,0.003949447077409074
2015-06-24,127.2,0.0007867820613691734
2015-06-25,125.5,-0.013364779874213806
2015-06-26,124.2,-0.01035856573705174
2015-06-29,124.6,0.0032206119162641045
2015-06-30,124.1,-0.0040128410914928025
2015-07-01,124.8,0.005640612409347323
2015-07-02,124.2,-0.004807692307692291
2015-07-03,122.9,-0.010466988727858229
2015-07-06,122.3,-0.004882017900732394
2015-07-07,121.2,-0.008994276369582943
2015-07-08,122.7,0.012376237623762387
2015-07-09,125.4,0.022004889975550057
2015-07-10,126.7,0.010366826156299913
2015-07-13,126.4,-0.0023677979479084232
2015-07-14,129.2,0.02215189873417711
2015-07-15,129.1,-0.0007739938080495445
2015-07-16,130.0,0.006971340046475705
2015-07-17,132.0,0.01538461538461533
2015-07-20,131.5,-0.0037878787878787845
2015-07-21,132.0,0.0038022813688212143
2015-07-22,131.7,-0.002272727272727315
2015-07-23,130.8,-0.006833712984054552
2015-07-24,129.4,-0.010703363914373099
2015-07-27,129.9,0.003863987635239541
2015-07-28,131.6,0.013086989992301623
2015-07-29,131.9,0.0022796352583587254
2015-07-30,132.3,0.0030326004548901775
2015-07-31,133.4,0.008314436885865417
2015-08-03,133.6,0.0014992503748125774
2015-08-04,133.7,0.0007485029940119681
2015-08-05,135.3,0.01196709050112199
2015-08-06,136.2,0.006651884700664912
2015-08-07,135.6,-0.004405286343612258
2015-08-10,136.6,0.007374631268436627
2015-08-11,136.5,-0.0007320644216690653
2015-08-12,133.5,-0.02197802197802201
2015-08-13,134.4,0.006741573033707926
2015-08-14,134.7,0.0022321428571427937
2015-08-17,135.2,0.0037119524870081744
2015-08-18,135.0,-0.0014792899408283544
2015-08-19,133.5,-0.011111111111111072
2015-08-20,131.0,-0.01872659176029967
2015-08-21,127.3,-0.028244274809160363
2015-08-24,124.8,-0.01963864886095834
2015-08-25,128.6,0.03044871794871784
2015-08-26,128.0,-0.004665629860031051
2015-08-27,130.3,0.01796875000000009
2015-08-28,127.8,-0.019186492709132863
2015-08-31,128.8,0.007824726134585402
2015-09-01,125.9,-0.022515527950310643
2015-09-02,127.1,0.009531374106433566
2015-09-03,127.9,0.006294256490952055
2015-09-04,127.4,-0.003909304143862369
2015-09-07,126.9,-0.003924646781789609
2015-09-08,126.8,-0.0007880220646179215
2015-09-09,128.0,0.009463722397476282
